text,label
Lo bueno de todo esto es que todos los caminos conducen al mismo plantel (?).,-1
Respirar no es estar vivo,-1
"No le basto con ser tan linda, tenía que sonreír.",-1
"#EXOL
#iHeartAwards
#BestFanArmy
@weareoneEXO EXO CHEN",-1
"La NASA encontró agua en Marte, espero que se estén esforzando un poco más a ver si encuentran WiFi sin contraseña, así arreglo la valija.",-1
Estudiar los días viernes es una mierda.,-1
Típico: Que en tu casa haya una bolsa con más bolsas dentro de ella.,-1
ES DE NACOS neta que me emputa tener Telcel. Los odio,-1
"Que vas a hacer el 14 de febrero? -voy a estar con mi novio, vos? -voy a estar con, con, puedo ir con ustedes? #XD",-1
"Cuando una persona miente, la temperatura de su nariz se eleva. Esto se conoce como el ""efecto Pinocho"".",-1
¡¡En 30min comienzan los #JajaChistesGAME!! ¿Quien sera el ganador hoy? :D. Espero haya buena participación!,-1
"Un indio con el Jefe:
-Jefe yo no querer llamarme Nube blanca que va enviando mensajes!
-Y ¿cómo querer llamarte?
-Fax...",-1
Nada es más fuerte que el amor.,-1
"Y entonces Satanás dijo: ""Hagamos que las mujeres se enamoren de los más pendejos que no las valoran""",-1
Me compré Shampoo control caída... pero me sigo resbalando en la ducha,-1
"Me molesta cuando alguien se siente portavoz de otras personas, y creo que hablo por todos cuando digo esto.",-1
"-Tiene pan?
-No
-Tiene pan?
-No
-Tiene pan?
-ME LO VUELVES A PREGUNTAR Y TE CLAVO LA CABEZA AL SUELO!
-Tiene clavos?
-NO!
-¿Y pan?",-1
"Estamos a mitad de año y no has empezado a leer, ni la dieta, ni nada. Sigue así, el mundo necesita muchos obreros sin sueños ni carácter.",-1
Enano te amo me quiero casa contigo dame bola,-1
Que era que te extrañen?,-1
"Estoy en el aeropuerto y al lado mio la estan re cagando a pedo a una chica, pobre de ella jaja yo tambien estuve ahi",-1
#tengounamiga que le dicen la carpa de circo... porque la clavan en cualquier potrero!,-1
Desde ya felicitamos a @simesiguiera por un nuevo subcampeonato.,-1
50 SOMBRAS DE GREY NOMINADA A LA MEJOR MIERDA,-1
@IDGPatrones me complacen con #LaSonrisaObligatoria de @julionalvarez porfis! @FielesDeJAMty @EEnrique_F @Annyzcookies,-1
"Espero que Lewandoski se ponga la capa en esta semana de champion, tenia a CR7 y lo quite x él.",-1
"#YoYMiManía de calcular cuánto tiempo dormiría si me durmiera justo en ese momento, cuando no puedo dormir.",-1
y ahora por fin que ya curé mi herida disfruto verte tan arrepentida y no vuelvas a mi vida,-1
Escribir rápido la contraseña para que no la vean y sin darte cuenta la escribís en usuario.,-1
"Me amo como amiga, como novia y como todo jeje, ok",-1
A veces me stalkeo a mí mismo para sentir que a alguien le importo.,-1
rutinas de mierda,-1
Lo unico que comi fue una empenada y me estoy muriendo de hambre ahora lloro,-1
"–Hijo, tu flojera te va a llevar a lo peor.

–Bueno, por lo menos me va a llevar y no tengo que caminar.",-1
"#Chiste Una chica pregunta: ¿oye cómo te llamas? -Coca Cola, ¿y tú? -María... -Ja no jodas, como las galletas #chistes RT.",-1
"-Qué película ves?
-Asesinos en serie.
-¿Y de qué trata?
-De una mariposa que no encuentra a su madre.",-1
"Un día aunque tú no quieras, tu cepillo y mi cepillo van a estar juntos en el mismo vasito, nada más te aviso.",-1
"Lenguaje de las mujeres:

1. Tenemos que hablar= Estoy enojada.
2. Tu ""amiguita""= Estoy enojada.
3. No estoy enojada=Estoy enojada.",-1
"Bomberos San Ignacio sale a Sector El Calvario, fuego en pastizal #ChillanOnLine",-1
"Cosa extraña las mujeres cuando""hacemos un bebe""gritamos y gemimos...y al parirlo tambien#GretchenCuotes",-1
"“Nadie me quiere”
—Yo, cuando me están queriendo 20, pero no es quien me gusta.",-1
"Dejame vivir tus dias, beber de tu sonrisa, soñar que sueñas conmigo... Bésame y que espere la vida.",-1
Por finnn😍🌨🙌,-1
"Este short que estoy usando me marca todo el coño, que bronca",-1
Dedico este tuit a todos aquellos que subis una foto leyendo y el resto del año utilizáis ese libro para que la mesa no esté coja,-1
Yo no hice nada JAJAJAJAJAJA,-1
imaginen el miercoles 21 mi due conocera al amor de su vida despues de muchos años,-1
"La mejor parte de la película ""el Rey Leon"" es cuando Nicki Minaj levanta a Simba.",-1
Y bueeeeno pinta ese tal año sabático,-1
Calma los celos amiguito,-1
A mi también me castigaron por reírme mientras mis papás le pegaban a mi hermano.,-1
"Tire el tw y me hablaron como 10, esa suerte jajajaja",-1
#QuéMiedoCuando se acaba la quincena,-1
Cuando nos vemos? Cuando quieras! -Mañana? No puedo. El lunes? -Tampoco puedo. El Jueves? No puedo. Cuando entonces? ¡Cuando quieras!,-1
Eres como las hamburguesas de McDonald's... Sólo te ves bien en las fotos.,-1
"— Te manda saludos Elver
— ¿Elver?
— El verdadero espíritu navideño 🎅🏻🎄

¿Qué esperaban? ¿Vulgaridades? No ¡Feliz Navidad!",-1
"#concluHOGARGUATE mi mas sentido pésame para todos los guatemaltecos de antemano, porque a como vamos tragedias peores nos esperan",-1
"Oído por ahí:

--¡Mira, acéptala, es una buena chamba!

--Primero veo lo del dinero, luego veo lo del trabajo.",-1
"No importa que hagas el 99% de las cosas bien, la gente siempre mira el 1% malo.",-1
La luz de tus ojos me hizo sentir que estábamos bailando a la luz de la luna.❤,-1
Hitler ☑ Bin Laden ☑ Gadafi ☑ Chávez ☑ Chabelo ☐.....,-1
—Se enciende un cigarrillo mientras les observa con el ojo bueno.—,-1
"Esta habla como si Triana no fuera parte de Sevilla... vivís a 10 min a pie ""miarmas"" #FirstDates565",-1
"Típico: Ver un tweet que te identifique y pensar ""Creí que sólo a mi me pasaba"".",-1
Maldito hijo de puta el que inventó eso de hacer exámenes. 🤯😭,-1
"Q asco mirar una película traducida, aguante subtitulada manga de giles",-1
"Un borracho caminando dificultosamente es detenido por un policía a las tres de la mañana y le pregunta:
- ¿D... #chistes  #chiste",-1
"Los amigos falsos creen en rumores, pero los verdaderos amigos creen en ti ;)",-1
Necesitooo ese video mano,-1
"Una lata de grolsch y unas papitas, tengo mi buen dia.",-1
¿Por qué la novia del pato Donald está molesta con él? Porque se enteró de que andaba con 2 patas #fb,-1
"estoy en la puerta de mi casa cargando el celular xq no puedo entrar adentro gracias a que me olvidé las llaves, dios 🤦",-1
"ROY: Quiero que se vaya ... *Menciona a todos* JAJAJAJAJ

 #MasterChefMx",-1
¿Qué le dijo el 0 al 8? ¡Que linda cinturita que tienes!,-1
"Si fue amor, todavía lo es.",-1
"El dia que entendamos que todos pensamos diferente y aceptemos eso, va a ser genial.",-1
"No va a ser tan fácil, yo te lo juró no va a hacer tan facil",-1
"se acuerdan que para el 8M pasado hice un cartel ""macri alto aborto se perdió tu vieja""
no quedó un intenso sin bardearme 💚💚💚💚💚💚",-1
"Todo el mundo ama con sus corazones grey's anatomy, pero es tan larga que me da demasiada paja verla",-1
Tengo 2 pesos cuando me dan por la panocha de aneth ? #MasterChefMx,-1
¿Error? Error es que termine dentro.,-1
Hoy definitivamente no fue mi dia,-1
Por qué los cables SIEMPRE tienen que cagar las fotos cuando el cielo estaba así de hermoso hace unos minutos? xqxqxqxqxq,-1
"#chiste Entra un japones a violar a una princesa y ella grita...
- Escolta!!
Y el chino dice...
- Es colta, pelo gluesa y sablosa #chistes",-1
"Sabes que es lo mas lindo de ti? -Awwwww, que cosa mi amor? -No tengo idea por eso te pregunto #XD",-1
MICA VICICONTE,-1
Hablemos seriamente de Pokémon. Pikachu es medio gay. Bulbasaur es para cobardes. Squirtle tiene su encanto. Y Charmander es el puto amo.,-1
¿para que tener gente en FB con la que no hablas?,-1
En el silencio...hay tanto que escuchar...#GretchenCuotes,-1
"Mi orgullo de hombre no me deja que tu pagues la cuenta de los tacos, pero mi pobreza si, así que pagalos, sin rencores.",-1
brindo por lo que vos y yo sabemos y los demas ni se imaginan💕..,-1
Todo el mundo comete errores. El truco consiste es cometerlos cuando nadie te esté mirando.,-1
Jaimito en brasil orinando en un arbol y llega una brasilera y le dice: -Jaimito Que Groseiro! Jaimito le dice: -Y De Largueiro Como Lo Ves?,-1
Privatizar la riqueza y socializar la pobreza.,-1
No le banco las histeriqueadas a mi chongo mirá si te voy a aguantar las tuyas,-1
La cuarta parte de las fallas de fotocopiadoras en el mundo son causadas por gente que se sienta a fotocopiarse el trasero.,-1
De verdad se ponen bufanda!? Hijos de puta !,-1
"«Me retiro de la cárcel, no se me da, ya lo intenté cuatro veces y no me meten a la cárcel, no es para mí»

—Lionel Messi.",-1
"La vida es demasiado corta, sonríele a quien llora, ignora a quien te critica y sé feliz con quien te importa. :D",-1
Recuerdos se apoderan de mi mente,-1
no entiendo para que te escriben si después no te contestan más 🤦‍♀️🤷‍♀️,-1
Ayyy como lo quiero☺️❤️,-1
"Fracasaste como celular, si cuando te perdiste no estabas en silencio.",-1
#EnMartesEsNormal que se me haga tarde... como toda la pinche semana... #BeatMorning,-1
Gracias a todos los que aún nos siguen y bienvenidos a los nuevos seguidores... ¡Gracias! :D,-1
"No le prometas a una mujer que la llevarías hasta la luna, cuando tu nave espacial mide menos de 15cm.",-1
"Rumbo al #8M
#AbortoLegalYa",-1
"El primero en esto en hacer un millon, en plena",-1
Me quiero arrancar las muelas de juicio lpm,-1
"¿Papá tienes diarrea?
- No, Jaimito ¿por qué?
- Porque anoche escuche a Mama que te decia:
- A ver, cuando se te va a parar esa mierd@!",-1
Necesito saber donde buscar pensiones estudiantiles@RosarioResponde,-1
De vivir el momento y ya veré luego,-1
"Llamada por teléfono: -Hola, ¿habla Dora? -¡Habladora tu vieja!",-1
"- Te amo ♥- Awww.. ¿VERDAD?- Siii.!- ¿Más, que a tu cuenta de twitter?- Ah!!! no jodas, tampoco te emociones",-1
"De cada vez me gusta menos Twitter, me dedicaré solo a retwittear y dar likes.",-1
"—Mi amor, por ti haría lo que fuera.
—Déjame ver los mensajes de tu celular.
—Mira, ¿sabes qué? Creo que esto no va a funcionar.",-1
"""Garcia , tenes menos reflejos que un espejo de corcho!!!!"" #chistes",-1
"— Hola, ¿dónde estás? 
— Tres pistas: Sol, Arena y cervezas 
— ¿Estás en la playa? 
— No, estoy en la obra, soy albañil",-1
Ahora mismo debe estar Cibeles llena de gente como ayer pidiendo que vaya al Real Madrid mientras ellos están en cuartos y yo en casa.,-1
"Sigo sin raparme y ya me desespera el pelo largo, en estos momentos entiendo a los pibes cuando se quejan",-1
Mi vieja le esta escribiendo a cristina kirchner por el cumpleaños como si la vieja lo va a leer al mensaje AJJJJAJJAJAJAJJA,-1
"- ¡¡Oye, Oye!! Pero, ¿por qué golpeas a ese maniquí?
- ¡¡¡¡¡Arrrrrrrg!!!!!. ¡¡Es que no soporto a la gente falsa!!",-1
¿Saben que es genial? Triunfar después de que nadie creyó en ti.,-1
"No hay nada más hermoso que ver a un señor comprando cigarros en una tienda, me llena de alegría saber que sí va a regresar a su casa.",-1
#ToleTole #Argentina,-1
"""Yo te llamo.""

—Alguien que no te va a llamar.",-1
"Por suerte siempre juntos, ay qué lindo",-1
Yo utilizo un vocabulario de difícil comprensión y alta complejidad en los examenes para neutralizar la falta de conocimiento.,-1
No me dejan poner los 4 porteros que he llevado a Turquía. #RoboAlMadrid,-1
"Ayer me fui a confesar y le conté al cura todas las porquerías que hacíamos, me pidió tres padres nuestros y tu whatsapp, bien raro.",-1
"Yo soy de esos que al subirse al autobús, analizo la cara de todos los pasajeros para poder sentarme al lado del que parezca menos criminal.",-1
Típico: — ¿Cómo te fue en el colegio? — Bien. — ¿Que hicieron? — Nada.,-1
"Me hablas te hablo, me ignoras te ignoro, me tratas mal, yo te trato peor, tú me tratas bien, yo te trato mejor. Así de simple.",-1
"""Hoy voy a beber y se que voy a enloquecer""

—Pedrito, 11 años su mama le preparó 2 vasos de leche antes de irse a dormir, mojó la cama.",-1
¿Que por qué no tengo tatuajes? ¿Acaso le pondrías una calcomanía a un Lamborghini?,-1
"#AEROMÉXICOTIENEPÉSIMOSERVICIO
Yo creo que nadie de se merece esto por parte de una aerolínea al que le brindan confianza @mariobautista_ 🤕",-1
"En un segundo pueden pasar muchas cosas.
Lo sé porque vivo en un tercero..",-1
"Un RT y un saludo para el amor de mi vida, que esta con el amor de su vida.",-1
"-Oye hijo ¿Praticas surf?

-No

-¿Y esa tabla?

- ¡Papa! Deja ya a mi novia en paz

#FelizDiaDelPadre",-1
"—Profesor, no alcancé a apuntar, ¿puede repetir? —Sí, ¿en qué parte te perdiste? —Más o menos en el inicio del semestre.",-1
En el entretiempo la fuerza policial rusa entra al vestuario de Méjico y encuentran cadáveres descuartizados y bebés rellenos de heroína.,-1
Hola @unicalarioja podrian pasar mamita de cnco muchas gracias.,-1
"Me hice un pote de hummus más grande que mi cara para saciar mi ansiedad antes de rendir, blessed ♥️♥️♥️♥️",-1
"Un borracho que se sube al bús y un religioso dice:
- ¡Estas yendo derecho al infierno!
- ¡Mierda, me he vuelto a equivocar de autobús! #RT",-1
"Dios no cumple antojos, ni endereza jorobados. (Solo pide lo necesario )",-1
Compro cosas que no me sirven sólo porque son lindas,-1
"era real ese tweet que decían que #BlackPanther era un ataque directo a los bisexuales, like no sabía por quién suspirar más.",-1
"A los varones q van pa la Sanse,no usen la cartera(wallet) en el bolsillo d atras.Te la sacan,y ni te das cuenta...#GretchenCuotes",-1
"#SabesQueTeEstánIgnorandoCuando Está contigo , Pero esta mas pendiente a su celular.",-1
#ApruebenReformas Las aprobaran cuando les quede la oya embarrada.,-1
La seriedad con que celebró el gol James 👏,-1
"""Ahhh ok, muchas gracias""

—Yo, después de no haber entendido nada cuando pregunto por una dirección.",-1
¿De quien es el toro que no es ni de Juana ni de Chana...? Pues el toro de Lidia... #chistes #fb,-1
"#LosDomingosSonPara q´ las bellas damas duerman, los hombres veamos Fútbol y el resto del día tuitear, comer y quejarse pues mañana es lunes",-1
#LosNiñosBonitos le ponen pausa al videojuego para escuchar lo que dicen #LasNiñasBonitas.,-1
"A mí tambien me caga el auto corrector del iPhone, pero en fin. Feliciano 2013.",-1
"Que lindo no tocó un libro hasta abril,ahre que el 10 ya arrancó inglés  🙃",-1
Bue me re pintó escribir frases,-1
"Atencion :Trabajadores de ""la Gotita"" se adhirieron al paro",-1
"Necesito ya el disco de Luis, o el primer single. No pido tanto.",-1
Típico: De pequeño le tenias miedo a los borrachos... Ahora son tus amigos,-1
"Te conocí como a cualquiera, sin buscar nada, y terminé queriéndote como a nadie, encontrándolo todo.",-1
"Te he buscado en todas partes,hoy decidí guardar mi soledad.",-1
"Me gusta el silencio y el ruido de la lluvia, es algo que me relaja mucho",-1
Atención! Seguiré y Recomendare a los 10 que sigan a → @frasemi← PERO RÁPIDO!!! (Avisame),-1
"—¿Entonces qué somos? ¿Novios o amigos?
—No sé.
—Pero, ¿tú que quieres?
—Una coronita 
—Pero yo hablab...
—Fría 
—😕",-1
"-¿911, cuál es su emergencia? -¡TWITTER ESTÁ FALLANDO! -¡Dios mio, mantenga la calma vamos en camino, Y POR NINGÚN MOTIVO ENTRE A FACEBOOK.",-1
"Nada más quiero qué el microondas tenga una función ""enfriar un poquito"" para cuando la comida se calienta mucho.",-1
#Machista: Las mujeres consideran que guardar un secreto es simplemente no decir quién se lo dijo. #fb,-1
"Típico: No saber explicar algo y decir ""Yo me entiendo""",-1
?.-•~*(?EL Divo00 d3 Tw1tTeR!!! ?vETe s|nO siEnTEz-kE Mi bOkA?tE pRoVokA s3nSAc|OnEs cUaNdO rOSa x TUs LaBiOs? )-•~.? Ha iniciado sesión.,-1
No escracho a este pibe sólo por que es de acá y por que soy buena persona. Zarpado en Virgo dios,-1
ala mierdaaaaaaaa!!! catalina la grande agarro a la diablaaa ptmmmmmm,-1
ayyy que hermosa que es angela la puta madreee,-1
Porque cuando ustedes ven el sol,-1
5.000 seguidores :) :) gracias a todos,-1
"Tentada
#NicoEnLaTribunaDeGuido",-1
Mi vecino esta poniendo música sad yO TE VOY A ENSEÑAR LA VERDADERA MUSICA SAD *toda la discografía de day6*,-1
"Cuando quieres algo y sabes que valdrá la pena, no te cansas y no dejas de luchar.",-1
el 2x1 en bullbenny me hace mal,-1
clase troleada le metio esa Sinndy a la @nuevaya y al @canal10nica  guau,-1
"Si es bajita, es tierna. Si es bajita, enamora. Si es bajita, es linda. Si es bajita; es todo.",-1
Ahorita el pirata de culiacan ya se está empinando el pomo de un jalón para hacer reír a mi gallo de oro Valentin Elizalde.,-1
"Eres como la luciérnaga, de noche andas bien prendida de la cola.",-1
"Ama a quien te quiera por tu software, no por tu hardware. #fb",-1
"La UEFA nos ha puesto a Howard Webb, el árbitro favorito de Ferguson para vengarse de los octavos de la Shempions. #RoboAlMadrid",-1
"""No eres tú, soy yo"". —Dos gemelos peleándose por una foto.",-1
@tutearely excelente tarde señorita bella,-1
"Si mi teléfono fuera tan inteligente como dicen, se pondría un paracaídas antes de caerse.",-1
"—¿Cómo te llamas? —No sé, estoy de vacaciones.",-1
"Se solicita gente mutilada, cáncer terminal o malformaciones congénitas de preferencia niños, para publicaciones en Facebook de ""Amén"".",-1
LEY FEMENINA: Es mejor llegar tarde que llegar fea.,-1
A ver si con estos cohetes se asustan estas perras ganas que tengo de que seamos felices por siempre,-1
"El que se ríe último, no entendió el chiste",-1
Un #FF para @711Tatiana y @ThiagoBlaugrana &lt;&lt;Síganlos!,-1
"Tengo mucha dificultad en relacionarme con gente que no se ríe de las mismas cosas que yo. Sinceramente, no se puede.",-1
"¿El Madrid perdiendo? ¿Y se reían del Barça ayer? Karma, señores.",-1
Que nostalgia tengo jajaja lpm,-1
Sabes Chistes nocturnos? -No che...,-1
"La gente k s queja porque la hamburguesa no es como la d la foto, debería mirar su album d boda y mirarse al espejo",-1
Tensa calma...,-1
"–Me encanta bañarme con música.

–Yo prefiero con agua.",-1
¿Que somos? ¡GORDOS! ¿Que queremos? ¡Empezar la dieta! ¿Cuando lo queremos? ¡EL LUNES! Ya es lunes !!!! EL PRÓXIMO LUNES !!,-1
— Mi amor ¿tú me quieres verdad? — Claro que te quie... ¡GOOOOOOOOOOOOOOOLl! Quítate puta que no veo!.,-1
"Si Gallardo era el que visitaba a Macri la cosa iba a ser diferente, y los comentarios ni hablar.",-1
"Es raro tener hermanos, porque de niños le peleas hasta un chicle, después creces y si necesita un riñón se lo darías incluso sin anestesia.",-1
Ellos son la presa y nosotros los cazadores.,-1
"""¿Quién es ese?"" ""¿Qué están haciendo?"" ""¿Qué está pasando?"" .... ""¡Cállate y ve la película""",-1
@gentesexyradio #TardePeroLlega las canas papá!. Un día me desperté y parecía Adolfo Castelo! 😮,-1
"""Aah pues mi papá se cogió a tu hija.""

—Yo peleando con mi abuelo. 😂",-1
"— M! AaMm0r t3nG0o uNn r3TrAaZz0

— Y muy grande diría yo.",-1
"—¿Qué significa tu tatuaje?
—Que tenía 17 años y 300 pesos.",-1
"Beseme Dr.
-No puedo no es profesional va en contra de mi moral
-Beseme
-Es prohibido para mi es mas no deberíamos estar haciendo el amor",-1
Mensaje tuyo = Sonrisa mía.,-1
0697 ni idea ni de donde sos,-1
Me caen mal los perros guau,-1
Tiempo al tiempo..,-1
matemáticas ya me tiene hasta la coronilla 🤯,-1
Vamooo!Vamooo!Levantaaa!Eerr Cuuulooo!Cuuulooo!Cuuulooo! Que hay cosas que haceeeerr!! SO VAGONETAAA!!!!!!!!! :-) ♥,-1
"Había una vez una ciudad tan seca, pero tan seca, que las vacas daban leche en polvo",-1
El día que me muera recuérdenle al Seba que me tuvo viendo Sttutgart v/s Borussia Dortmund,-1
Hace rato le dije al taxista: “Necesito un consejo”. Él se volteó con lágrimas en los ojos. Su título en Psicología al fin serviría de algo.,-1
"—Hijo, ¿Por qué el gato está borracho? —Pues, tú me dijiste que le diera whisky, mamá. —Whiskas pendejo, te dije que le dieras WHISKAS.",-1
"Un borracho en moto choca con una señal de tránsito, llega un policía y le pregunta: - ¿no vio la flecha? -No, ni al indio que me la tiró",-1
¿Donde encuentras un perro sin piernas? Exactamente donde lo dejaste!,-1
"El silencio otorga, la sonrisa confirma y la mirada habla.",-1
"Ando escuchando tecnomusica de la viejita,,, de esa que alegra los corazones.",-1
"Jaimito ¿le temes al diablo? No, le temo a Malamén. Y que es eso? No sé pero siempre q rezan dicen: y libranos del Malamén! #fb",-1
El truco de la barba es que cubre el 50% de lo feo que eres.,-1
Mi fantasía sexual es que la gente que se sube a los autobuses deje de ser tan animal y se bañen antes de subirse.,-1
"Boycott a Radiohead por hacer conciertos en USA, porque si tocan ahí quiere decir que apoyan a Trump, verdad?",-1
Síganme en mi twiter y se los devuelvo,-1
#HayUnLugarEnElInfiernoPara los productores que hicieron que MTV dejara de ser un canal de música.,-1
Un granjero a otro -¿Cuantas ovejas tienes? -No se. Cada vez que las cuento me quedo dormido! by @Harryciruja #fb,-1
"—¿Qué estudias? 
—Licenciatura en danza moderna y habilidades manuales con fuego como elemento natural. 
—¿Eres tragafuegos? 
—JAJAJÁ Si :(",-1
"No quiero NADA el dia de las Madres,pq la Paz no la venden en ningun lado...#GretchenCuotes",-1
"Aquí te dejo un ""Buenos días bonita"" por si tu novio no lo ha hecho. O por si en verdad no lo estás &amp; nadie te lo dice.",-1
"-No sé si me ama, ¿vos que harías en mi lugar? 
-Dieta.",-1
"¡Me vuelves a decir gorda y te dejo! -¡No mi amor piensa en el bebe! -¿Que bebe? -Ah, ¿No estas emabarazada? #RT",-1
despertarse con estos sentimientos de felicidad y de tristeza porque ya se acerca el momento.,-1
Si no entra  #GuerraDeMemesTNT me mato,-1
"@lopezobrador_  morena ya se convirtió en el primoan, esto ya es un chiste señor Obrador",-1
"Y para hoy?

Rie
Besa
Abraza
Siente
Ama
Corre
Vuela
Navega
Baila 
Disfruta
Sueña

¡Vive!

y que le den a la tristeza con tubo!",-1
"El mundo del fútbol está de luto:
Fallecieron

•37 futbolistas
•8 directivos
•20 periodistas
•3 invitados 
•8 tripulantes

#Chapecoense 🙁",-1
"Jefe, me puedo ir temprano?, voy a a ser papá.
-Claro, claro.
Al día siguiente:
-¿Que fue? ¿niño o niña? 
-No sé jefe, se lo digo en 9 meses",-1
Juro que lo extraño mucho y la falta que me hace es muuuy grande 😭😭😭👫💕,-1
"Lo que no se valora, después se llora.",-1
Existen personas con suerte y otras que se van a despertar temprano mañana.,-1
DEFINICION DE PROFESOR: persona que habla mientras otras personas duermen by @hadacon #fb,-1
"""A veces hay que irse lo más lejos que puedas, para saber cuánto te importa todo lo que has dejado atrás."" | Por: @ThiagoBlaugrana",-1
No se te van a caer las pelotas si sos un poquito educado la puta madre simio lechoso,-1
"Si caminar fuera saludable, el cartero seria INMORTAL...",-1
#PorraConcursanteGH Rui Faria. Que echa de menos que le expulsen de algún lado.,-1
Aver que pinta Che.. .,-1
Hola,-1
"Si deseas un negro caliente, fuerte, sabroso, que te ponga a sudar y no te deje dormir AVISAME... que estoy colando CAFE!",-1
PAPÁ.¿ QUÉ ES EL CLÍT0RIS? -ME HUBIERAS PREGUNTADO ANOCHE HIJO... LO TENÍA EN LA PUNTA DE LA LENGUA!... #XD #JAJAJA #RT,-1
Mi Cama + Tú + Yo. #BuenasCombinaciones,-1
#FSRadioChile la U gana un partido a “San Luis” y ya es el Barcelona...,-1
Por qué no me alcanza la plata para todo? Ya wey por faaaavoooorrr,-1
La pereza viaja tan despacio que rápidamente la alcanza la miseria.,-1
"- t llamas google?
- No, xq?
- xq tienes todo lo que busco, nena
- ¿Y tú te llamas yahoorespuestas?
- No, xq?
- xq haces preguntas estúpidas",-1
"Que llueva toda la noche, pliiis💞",-1
"— ¿Eres tartamudo? — N, no, no, no, pe, pen, pendejo. Hablo en remix!",-1
"—¿Recuerdas el día cuando enfrente del altar dijimos ""sí, acepto""?
—Sí amor, fue ayer.
—¿De verdad? que largo se está haciendo.",-1
"Y es que siempre estoy equivocado?
Puta vida 😒👌",-1
Que culpa si estaban interceptando a los bandidos dotor Uribe...con lo equipos que le regaló su compadre Bush.,-1
Bajo presiones no funciona nada,-1
"Si hay un sonido que llevemos pegado al tímpano de nuestros afectos, es el de la campana que oímos en la infancia. Eduardo Guzmán Esponda",-1
"—Se murió el abuelo, ¿ahora qué hacemos?
—Pongamos la imagen de un listón negro en Facebook.
—Sí sí, a la verga el abuelo.",-1
¿Alcohólico yo? ¡Para nada! Cada año solo bebo en 2 ocasiones: cuando es mi cumpleaños y cuando no lo es.,-1
"—Mi jefe es un marica. 
—¿Sabes quién soy?
—No. 
—Soy la hija de tu jefe.
—¿Y sabes quién soy yo?
—No. 
—JAJAJAJA, qué bueno, chao.",-1
"-Me llamo Yesenia, pero puedes llamarme La Yesi.
-Me llamo Porfirio, y nunca me llames, porfi.
-¿Entonces cómo te llamo?
-No has entendido.",-1
SIGANME EN @joselitoos ALLI SIGO A TODOS :),-1
Si los fans de Justin Bieber son beliebers... ¿los fans de Chris Brown son brownies?,-1
"Vivo de pura vitamina C : Computadora, Coca-Cola y Chocolate.",-1
bue unas ganas d ahogarme en alcohol tengo chau,-1
"Derrotar a la ignorancia, un libro a la vez.

#TodosJuntosSiPodemos",-1
"Oye Peña Nieto #TeMerecesUnOscarPor Pendejo. Bueno, mejor dos, por si lo pierdes.",-1
Me duele todo😫😭🤒.,-1
"- ¿Sabes que tu novio antes fue mi novio?
- No, no lo sabía. Él me ha comentado que cometió algunas estupideces, pero nunca me dijo cuales.",-1
quiero hablar con alguien pero seguro después me da paja y re cuelgo,-1
quiero un redbull,-1
Yo también de pequeño odiaba estar solo en casa; y ahora lo veo como el paraíso.,-1
Ya quiero ver mañana a mi hermanita jugar 😍,-1
Ella esta cansada de desiluciones,-1
#SoyExatlon eso azules se lo ganaron ppa,-1
"Si te fuiste solito, que ni se te ocurra volver ??",-1
"Típico: Cuando te escriben algo bonito, lo lees cómo 20 veces.",-1
"— Maestra, ¿ayer va con H? — No. — ¿Y hoy? — Sí. — Mierda, como cambian las cosas de un día para otro.",-1
A esta hora ya le ando perdiendo la familiaridad al primo guapo.,-1
@Nosotros_ok hagan callar a esa ignorante Deja de ser personaje para hacerlos quedar mal!,-1
"¡Mi novio es el que mueve a toda la gente en su trabajo!

¿Es el Gerente?

No, ¡Es el de la limpieza!",-1
triste and desempregada,-1
"-Papá, ¿los hombres van al infierno? -Los solteros al morir, pero los casados lo pagamos por adelantado...",-1
Necesito a alguien con quién hacer ejercicio por las tardes o ir al gym!,-1
"Voy a estudiar, Oh una mosca

Voy a estudiar, Tengo un WhatsApp

Voy a estudiar, Primero me baño

Voy a estudiar, pff ya es tarde, mañana",-1
"-Hija, ¿cómo se llama ese alemán que me hace olvidar las cosas? -Alzheimer mamá, Alzheimer! #ChisteClasico",-1
Es que no se por que me molesto en tener tacto con otras personas si luego conmigo no lo tienen,-1
Lo único bueno es que hoy hay championsss😍,-1
"Hablemos de la importancia de comer milanesas y pizza por lo menos una vez a la semana, nunca comida saludable, vistes?",-1
"—Hola, me llamo Oportunidad. 
—¿Cómo?
—Lo siento, las oportunidades solo se presentan una vez.",-1
Tu fuiste la Reina yo siempre el Peon,-1
"Efectividad en métodos anticonceptivos:

Condón: 80%
Vasectomía: 100%
Camiseta de Metallica: 200%
Tener de avatar a un coreano: 1000%",-1
complicado,-1
Soy demasiado complicado y psicópata para estar en una relación guau,-1
"—Papá, ¿cómo se hacen los niños?
—¿Haz visto una florecita? 
—Sí. 
—Pues le regalas una, te la llevas al motel y te la coges durísimo.",-1
Leí por ahí que en unos 20 años ya no existirá el dinero físico. En mi casa como siempre adelantándonos al futuro.,-1
"Una película de terror llamada. ""Tenemos que hablar"".",-1
"Bue, vi esa foto y casi llore, dejjja",-1
Uso más insta que snap,-1
"-Ayy hijo, esta tabla para picar las verduras está muy linda. ¡Y tiene luz! -Mamaaá, ¡es mi iPad! :O",-1
Después de probar 3000 contraseñas diferentes me la acordé,-1
Soy malísima disimulando.,-1
